OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32597,2024-239D,2026-05-20T13:00:37.938528,15.30204228,.0001207,53.1575,207.4800,119.9096,240.2025,0,U,62304,999,8056,.34195493E-3,.9783E-4,0
STARLINK-32649,2024-239E,2026-05-20T11:59:07.607040,15.30222607,.00010647,53.1569,219.9938,91.8481,268.2642,0,U,62305,999,8038,.78810015E-3,.23071E-3,0
STARLINK-32633,2024-239F,2026-05-20T22:06:00.205344,15.30209777,.00016133,53.1594,218.3588,91.0062,269.1124,0,U,62306,999,8044,.47766276E-3,.13818E-3,0
STARLINK-32646,2024-239G,2026-05-20T17:00:14.790528,15.30213984,.00015919,53.1589,206.3796,111.0641,249.0530,0,U,62307,999,8059,.60566242E-3,.17629E-3,0
STARLINK-32706,2024-239H,2026-05-20T22:48:31.714848,15.30244085,.00017631,53.1604,218.5395,91.9348,268.1855,0,U,62308,999,8044,.99194839E-3,.29175E-3,0
STARLINK-32678,2024-239J,2026-05-20T20:54:04.484736,15.30927230,.00012425,53.1571,205.9709,12.8903,347.2130,0,U,62309,999,8061,.93717251E-3,.28135E-3,0
STARLINK-32696,2024-239K,2026-05-19T13:19:50.981088,15.34423613,.00004037,53.1625,224.7682,133.4227,226.6810,0,U,62310,999,8023,.42299059E-3,.13953E-3,0
STARLINK-32700,2024-239L,2026-05-20T20:53:55.294368,15.30236611,.00007794,53.1546,205.9712,77.8819,282.2269,0,U,62311,999,8060,.72190945E-3,.21107E-3,0
STARLINK-32698,2024-239M,2026-05-21T00:00:02.000160,15.34373367,.0000834,53.1591,218.1733,88.0902,254.5798,0,U,62312,999,588,.81021144E-3,.27074E-3,0
STARLINK-32634,2024-239N,2026-05-20T21:46:57.945504,15.30190429,.0001456,53.1603,205.4913,87.5118,272.6050,0,U,62313,999,8062,.49231231E-3,.14245E-3,0
STARLINK-32651,2024-239P,2026-05-20T14:12:41.714208,15.30210774,.00026285,53.1581,219.8571,112.5842,247.5437,0,U,62314,999,8039,.36995668E-3,.10617E-3,0
STARLINK-32627,2024-239Q,2026-05-20T22:50:02.290560,15.30203485,.0001791,53.1586,218.4997,270.2663,89.8133,0,U,62315,999,8044,.40970179E-3,.11796E-3,0
STARLINK-32596,2024-239R,2026-05-21T00:00:02.000160,15.34370534,.0001209,53.1591,218.0591,82.4002,318.4161,0,U,62316,999,582,.95974562E-3,.32159E-3,0
STARLINK-32519,2024-239S,2026-05-20T21:31:46.027200,15.30210183,.00009287,53.1589,205.4211,88.8983,271.2124,0,U,62317,999,8062,.41658866E-3,.12003E-3,0
STARLINK-32527,2024-239U,2026-05-20T21:28:43.857984,15.30194911,.00014679,53.1613,205.4081,80.4236,279.6930,0,U,62319,999,8062,.26591652E-3,.7523E-4,0
STARLINK-32481,2024-239V,2026-05-20T21:37:50.832192,15.30194972,.0001435,53.1603,205.4521,78.7568,281.3594,0,U,62320,999,8062,.41116544E-3,.11836E-3,0
STARLINK-32645,2024-239W,2026-05-20T21:43:55.629408,15.30191060,.00013942,53.1606,205.4784,81.6177,278.4982,0,U,62321,999,8062,.55531516E-3,.16119E-3,0
STARLINK-32654,2024-239X,2026-05-20T21:56:52.738656,15.30193832,.00008604,53.1563,218.3112,87.6706,272.4393,0,U,62322,999,8044,.33279543E-3,.9508E-4,0
HULIANWANG DIGUI-01,2024-240A,2026-05-20T22:50:53.926656,13.24408789,.00015317,86.5005,352.4299,79.0758,281.0548,0,U,62323,999,6903,.1548366E-5,.15E-6,0
HULIANWANG DIGUI-02,2024-240B,2026-05-20T23:01:38.605440,13.24408936,.00015629,86.5034,352.5789,78.7782,281.3528,0,U,62324,999,6904,-.3278742E-5,.13E-6,0
HULIANWANG DIGUI-03,2024-240C,2026-05-20T22:39:54.565056,13.24407416,.00014975,86.4988,352.3391,81.2661,278.8643,0,U,62325,999,6903,-.12794152E-4,.9E-7,0
HULIANWANG DIGUI-04,2024-240D,2026-05-20T22:29:04.266816,13.24407714,.00013746,86.4997,352.3802,81.7459,278.3831,0,U,62326,999,6903,.31638465E-4,.28E-6,0
HULIANWANG DIGUI-05,2024-240E,2026-05-20T22:18:13.775040,13.24408315,.0001341,86.5049,352.6407,85.3027,274.8261,0,U,62327,999,6903,.75090096E-4,.47E-6,0
HULIANWANG DIGUI-06,2024-240F,2026-05-20T21:56:19.364064,13.24405713,.00013889,86.4986,352.3186,75.4141,284.7147,0,U,62328,999,6903,.99678908E-4,.57E-6,0
HULIANWANG DIGUI-07,2024-240G,2026-05-20T21:45:34.352640,13.24408139,.00014808,86.4956,352.1676,78.8682,281.2618,0,U,62329,999,6903,.79385051E-4,.49E-6,0
HULIANWANG DIGUI-08,2024-240H,2026-05-20T22:07:21.347904,13.24408294,.00012765,86.5041,352.5944,85.9798,274.1482,0,U,62330,999,6903,.86431155E-4,.52E-6,0
HULIANWANG DIGUI-09,2024-240J,2026-05-20T23:23:25.414080,13.24407145,.00015155,86.5006,352.4466,81.0612,279.0693,0,U,62331,999,6903,.23643633E-4,.25E-6,0
HULIANWANG DIGUI-10,2024-240K,2026-05-20T23:12:35.823456,13.24407912,.00014314,86.5037,352.5941,77.6061,282.5233,0,U,62332,999,6903,-.17929451E-4,.7E-7,0
PIESAT-2 09,2024-241A,2026-05-20T23:48:04.067136,15.14011105,.00023348,97.5322,88.9505,88.8647,271.2852,0,U,62333,999,7868,.29853998E-3,.5356E-4,0
PIESAT-2 10,2024-241B,2026-05-20T22:36:42.968736,15.14041716,.00023419,97.5368,89.2781,93.6221,266.5278,0,U,62334,999,7868,.31991364E-3,.5749E-4,0
PIESAT-2 11,2024-241C,2026-05-20T22:58:20.961984,15.14054565,.00024062,97.5276,88.8026,87.4006,272.7501,0,U,62335,999,7869,.28048763E-3,.5034E-4,0
PIESAT-2 12,2024-241D,2026-05-20T23:23:06.153792,15.14030736,.00024558,97.5251,88.7708,88.1290,272.0223,0,U,62336,999,7868,.30253267E-3,.5432E-4,0
NAVSTAR 83 (USA 440),2024-242A,2026-05-20T16:08:18.554208,2.00570826,.00173014,54.8606,335.2961,3.5784,177.6674,0,U,62339,999,1070,0,-.81E-6,0
O3B MPOWER F7,2024-244A,2026-05-20T21:22:17.810688,5.00115124,.00060682,0.0702,353.7147,63.1057,303.2374,0,U,62362,999,2515,0,-.23E-6,0
O3B MPOWER F8,2024-244B,2026-05-20T20:34:40.995552,5.00115221,.00061475,0.0239,318.2375,91.2463,310.5693,0,U,62363,999,1950,0,-.23E-6,0
TIANQI-33,2024-245A,2026-05-20T21:20:30.867360,13.99196908,.00085174,44.9832,83.4926,254.9706,105.0184,0,U,62365,999,7253,.57575726E-4,-.45E-6,0
TIANQI-34,2024-245B,2026-05-20T20:57:14.735808,13.99177313,.00056012,44.9799,83.2644,266.1179,93.9013,0,U,62366,999,7250,.66893846E-4,-.31E-6,0
TIANQI-35,2024-245C,2026-05-20T22:12:48.494592,13.99182479,.0010507,44.9846,83.0160,242.2504,117.7263,0,U,62367,999,7252,.65737485E-4,-.33E-6,0
TIANQI-36,2024-245D,2026-05-20T21:45:36.270720,13.99208280,.00089937,44.9843,82.8916,253.6612,106.3232,0,U,62368,999,7252,.61769365E-4,-.38E-6,0
TJS-12,2024-246A,2026-05-20T21:46:31.482048,1.00269124,.00021791,0.7301,296.8092,64.5350,350.3666,0,U,62374,999,529,0,-.238E-5,0
KORSAT-2,2024-247A,2026-05-20T16:00:13.475232,14.98778291,.0002595,45.4093,210.4834,61.8552,298.2588,0,U,62377,999,7743,.1588819E-3,.1715E-4,0
TANSTAAFL-2,2024-247B,2026-05-20T20:27:00.599328,15.29279472,.0000679,44.9864,82.2808,59.7881,300.3070,0,U,62378,999,7877,.19343103E-3,.5302E-4,0
HAWK-11B,2024-247C,2026-05-20T13:18:17.416800,15.29923197,.00028687,45.0169,81.1120,55.9041,304.2115,0,U,62379,999,7877,.17593897E-3,.4894E-4,0
BANDWAGON-2 OBJECT D,2024-247D,2026-05-20T19:23:29.860800,15.30413636,.00026643,44.9964,79.6806,97.1932,262.9255,0,U,62380,999,7880,.20637723E-3,.5886E-4,0
HAWK-11C,2024-247E,2026-05-20T13:17:39.418080,15.29922300,.00038459,45.0056,80.5059,43.8726,316.2463,0,U,62381,999,7877,.17485548E-3,.4862E-4,0
HAWK-11A,2024-247F,2026-05-20T13:17:47.531040,15.29921275,.0003318,44.9950,79.8902,42.5031,317.6110,0,U,62382,999,7877,.18483656E-3,.5157E-4,0
LIZZIESAT-2 (LS-2),2024-247G,2026-05-20T13:26:13.017696,15.29405316,.00017413,44.9937,82.8255,37.0853,323.0151,0,U,62383,999,7874,.20104095E-3,.5544E-4,0
ICEYE-X49,2024-247H,2026-05-20T16:47:43.339488,15.12754764,.00014031,44.9982,144.1023,284.4439,75.6282,0,U,62384,999,7801,.92455469E-4,.1393E-4,0
BANDWAGON-2 OBJECT J,2024-247J,2026-05-20T17:58:43.023648,15.49044547,.00068406,45.0012,46.8907,133.5327,226.6134,0,U,62385,999,7919,.53380036E-3,.29365E-3,0
TOMORROW-S4,2024-247K,2026-05-20T13:32:37.810464,15.28753356,.00046178,44.9834,84.2342,246.4551,113.5848,0,U,62386,999,7872,.17812936E-3,.4777E-4,0
BANDWAGON-2 OBJECT L,2024-247L,2026-05-20T18:14:56.323968,15.50617077,.0007042,44.9913,44.0940,146.7883,213.3452,0,U,62387,999,7922,.555652E-3,.32363E-3,0
GITAI-SC1,2024-247M,2026-05-19T05:19:21.411840,15.21044569,.00010331,45.0011,108.2240,295.5699,64.5074,0,U,62388,999,7832,.10877457E-3,.2182E-4,0
ICEYE-X47,2024-247N,2026-05-20T08:25:04.292832,15.13015565,.00005918,44.9959,145.6344,341.5362,18.5494,0,U,62389,999,7796,.88436259E-4,.1333E-4,0
LASARSAT,2024-247Q,2026-05-20T19:53:01.858272,15.44503182,.00058604,44.9760,55.7382,176.3157,183.7776,0,U,62391,999,7908,.47395813E-3,.22182E-3,0
TOMORROW-S3,2024-247R,2026-05-20T22:10:09.668064,15.28691060,.00013564,45.0006,82.2284,181.6013,178.4866,0,U,62392,999,7878,.17692225E-3,.4733E-4,0
BANDWAGON-2 OBJECT S,2024-247S,2026-05-20T02:14:22.699392,15.78799152,.00146511,44.9640,25.6048,217.8097,142.1777,0,U,62393,999,7937,.14516806E-2,.272716E-2,0
CROCUBE,2024-247T,2026-05-20T03:31:26.575968,15.46099852,.00054203,44.9733,57.3164,174.7904,185.3043,0,U,62394,999,7900,.53126487E-3,.26334E-3,0
BANDWAGON-2 OBJECT U,2024-247U,2026-05-20T10:54:35.551296,15.46155978,.00058664,44.9959,52.1756,118.7835,241.3645,0,U,62395,999,7910,.46299426E-3,.22938E-3,0
BANDWAGON-2 OBJECT V,2024-247V,2026-05-20T03:58:43.794624,15.50134293,.00070294,44.9940,48.2279,137.8965,222.2468,0,U,62396,999,7912,.58940075E-3,.33769E-3,0
BANDWAGON-2 OBJECT Y,2024-247Y,2026-05-20T22:18:42.558336,15.46740049,.00057469,44.9978,49.0378,122.8882,237.2562,0,U,62399,999,7918,.47167291E-3,.23859E-3,0
XCUBE-1,2024-247Z,2026-05-20T05:43:25.947264,15.29121968,.0003051,44.9974,85.4384,36.1732,323.9357,0,U,62400,999,7868,.20536E-3,.5619E-4,0
CTC-0,2024-247AA,2026-05-20T11:45:22.372992,15.38426378,.00057216,44.9734,64.0464,117.7547,242.3920,0,U,62401,999,7895,.36112929E-3,.13671E-3,0
DJIBOUTI-1B,2024-247AB,2026-05-20T10:10:43.478112,15.52867899,.00063704,44.9725,41.7494,155.6597,204.4597,0,U,62402,999,7921,.58983033E-3,.37312E-3,0
BANDWAGON-2 OBJECT AC,2024-247AC,2026-05-20T12:45:03.662496,15.37804321,.000328,45.0039,69.4945,118.6501,241.4716,0,U,62403,999,7890,.41572194E-3,.15466E-3,0
BANDWAGON-2 OBJECT AD,2024-247AD,2026-05-20T18:10:48.793152,15.49442947,.00070126,44.9959,45.9428,138.9543,221.1877,0,U,62404,999,7920,.52341547E-3,.29198E-3,0
BANDWAGON-2 OBJECT AE,2024-247AE,2026-05-20T01:07:47.258400,15.57601699,.00080278,44.9768,38.3097,165.7283,194.3840,0,U,62405,999,7863,.76275099E-3,.57825E-3,0
STRIX-2,2024-248A,2026-05-20T22:43:52.813920,15.08540275,.00178168,97.6286,96.7572,70.1040,290.2106,0,U,62406,999,7748,.29673067E-3,.4585E-4,0
STARLINK-11444 [DTC],2024-249A,2026-05-20T21:33:10.594656,15.70861087,.00016546,43.0014,92.7191,276.4348,83.6331,0,U,62409,999,8083,.90704048E-3,.117703E-2,0
STARLINK-11493 [DTC],2024-249B,2026-05-20T21:40:49.366560,15.70838341,.00013743,43.0005,92.7630,253.4552,106.6165,0,U,62410,999,8083,.11150515E-2,.145141E-2,0
STARLINK-11453 [DTC],2024-249C,2026-05-20T05:39:20.642976,15.70876548,.0002031,43.0037,96.3384,259.4969,100.5670,0,U,62411,999,8073,.10669E-2,.138976E-2,0
STARLINK-11462 [DTC],2024-249D,2026-05-20T23:41:07.118880,16.00799713,.0012806,42.9903,84.4061,192.7730,167.2825,0,U,62412,999,8093,.1377E-2,.771803E-2,.28343E-3
STARLINK-11441 [DTC],2024-249E,2026-05-20T22:03:34.519392,15.70954511,.0005536,43.0031,91.9927,294.0743,65.9545,0,U,62413,999,8084,.9020591E-3,.117591E-2,0
STARLINK-11445 [DTC],2024-249F,2026-05-20T20:47:18.122208,15.70917647,.0002132,43.0008,92.4626,245.5412,114.5233,0,U,62414,999,8083,.15365158E-2,.202241E-2,0
STARLINK-11355 [DTC],2024-249G,2026-05-20T22:11:12.973344,15.70831198,.00013804,43.0005,92.0278,269.0903,90.9807,0,U,62415,999,8084,.91656876E-3,.11881E-2,0
STARLINK-11446 [DTC],2024-249H,2026-05-20T21:48:16.964352,15.70847613,.00015227,43.0007,91.9080,260.4519,99.6177,0,U,62416,999,8084,.14597841E-2,.191296E-2,0
STARLINK-11428 [DTC],2024-249J,2026-05-20T13:40:06.387168,15.70861122,.00029944,43.0051,94.5531,53.6505,306.4639,0,U,62417,999,8078,.10225442E-2,.13301E-2,0
STARLINK-11447 [DTC],2024-249K,2026-05-20T21:55:56.070624,15.70940702,.0001463,43.0031,91.9501,234.5352,125.5379,0,U,62418,999,8084,.13959511E-2,.183453E-2,0
STARLINK-11434 [DTC],2024-249M,2026-05-20T21:25:32.009376,15.70826121,.00015244,43.0003,92.6743,258.5657,101.5039,0,U,62420,999,8083,.10246811E-2,.133079E-2,0
STARLINK-11461 [DTC],2024-249N,2026-05-20T13:32:26.442816,15.70889374,.00014605,43.0008,94.5018,295.6107,64.4610,0,U,62421,999,8078,.15131881E-2,.19884E-2,0
STARLINK-32692,2024-249P,2026-05-20T10:23:40.853472,15.27594941,.0001551,43.0008,276.8690,254.8450,105.2230,0,U,62422,999,7869,.51265777E-3,.13878E-3,0
STARLINK-32680,2024-249Q,2026-05-20T15:03:38.199744,15.27594983,.00012476,42.9990,267.9751,245.9684,114.1037,0,U,62423,999,7881,.40391031E-3,.10874E-3,0
STARLINK-32638,2024-249R,2026-05-20T10:43:20.667072,15.27598961,.00017321,43.0026,280.4575,254.9411,105.1249,0,U,62424,999,7865,.46194118E-3,.12478E-3,0
STARLINK-32283,2024-249S,2026-05-20T16:08:52.418688,15.27608334,.00016839,43.0026,263.9874,258.1358,101.9305,0,U,62425,999,7886,.45327686E-3,.12243E-3,0
STARLINK-32676,2024-249T,2026-05-20T17:12:56.746080,15.27601055,.00006954,42.9991,267.7870,284.3759,75.7016,0,U,62426,999,7882,.64006252E-3,.17404E-3,0
STARLINK-32659,2024-249U,2026-05-20T15:18:27.266976,15.27560796,.00014587,42.9992,268.0550,269.4560,90.6125,0,U,62427,999,7881,.46484436E-3,.12544E-3,0
STARLINK-32614,2024-249V,2026-05-20T10:18:08.167680,15.27595745,.00012207,42.9961,276.8502,258.4470,101.6245,0,U,62428,999,7869,.43818455E-3,.11821E-3,0
STARLINK-32418,2024-249W,2026-05-20T19:22:02.357472,15.27603705,.00018152,43.0024,266.7403,266.0409,94.0235,0,U,62429,999,7884,.45640247E-3,.12327E-3,0
RESURS-P 5,2024-250A,2026-05-20T22:22:01.807104,15.31920496,.00013198,97.2790,66.7345,51.6875,308.4485,0,U,62430,999,7837,.66665535E-4,.1979E-4,0
STARLINK-32702,2024-251A,2026-05-20T07:22:01.305984,15.30203655,.00011222,53.1569,359.7881,90.9854,269.1275,0,U,62432,999,7895,.60290489E-3,.17541E-3,0
STARLINK-32712,2024-251B,2026-05-20T21:47:39.725088,15.30201741,.0001854,53.1602,359.9746,71.4227,288.6975,0,U,62433,999,7900,.35477927E-3,.10163E-3,0
STARLINK-32674,2024-251C,2026-05-20T20:52:57.346752,15.30211763,.00020024,53.1623,359.7464,89.5330,270.5900,0,U,62434,999,7900,.48607528E-3,.14069E-3,0
STARLINK-32711,2024-251D,2026-05-20T13:52:50.175264,15.30209780,.0001529,53.1585,1.4766,87.3124,272.8052,0,U,62435,999,7895,.50884473E-3,.14746E-3,0
STARLINK-32697,2024-251E,2026-05-20T21:24:52.091712,15.30207784,.00008143,53.1563,359.8781,75.1946,284.9145,0,U,62436,999,7900,.59369729E-3,.1727E-3,0
STARLINK-32693,2024-251F,2026-05-20T21:58:52.682592,15.30205453,.00013009,53.1624,357.1132,96.5709,263.5440,0,U,62437,999,7904,.41223471E-3,.11872E-3,0
STARLINK-32721,2024-251G,2026-05-19T21:43:25.743648,15.30206986,.0003738,53.1548,4.3784,96.9318,263.2108,0,U,62438,999,7879,.42363E-3,.12211E-3,0
STARLINK-32709,2024-251H,2026-05-20T08:05:29.729760,15.30204895,.00013033,53.1610,2.8157,92.4542,267.6608,0,U,62439,999,7891,.50645728E-3,.14673E-3,0
STARLINK-32689,2024-251J,2026-05-20T22:20:55.937472,15.30200638,.00015287,53.1640,359.4098,99.6829,260.4345,0,U,62440,999,7901,.43766841E-3,.12626E-3,0
STARLINK-32724,2024-251K,2026-05-19T21:46:28.516800,15.30229916,.0001018,53.1597,4.4010,97.4646,262.6471,0,U,62441,999,7869,.6418E-3,.18715E-3,0
STARLINK-32291,2024-251L,2026-05-20T21:29:25.483776,15.30197334,.00004593,53.1562,359.8966,8.4276,351.6732,0,U,62442,999,7869,.11909066E-3,.317E-4,0
STARLINK-32736,2024-251M,2026-05-20T01:17:21.633504,15.30217304,.00012556,53.1580,3.8919,79.8063,280.3080,0,U,62443,999,7871,.42600859E-3,.12286E-3,0
STARLINK-32737,2024-251N,2026-05-19T23:12:09.689184,15.30198581,.00012498,53.1589,1.9284,94.2832,265.8311,0,U,62444,999,7889,.17228177E-3,.4746E-4,0
STARLINK-32683,2024-251P,2026-05-20T22:05:53.934432,15.30201780,.00012134,53.1620,0.0514,88.4131,271.7009,0,U,62445,999,7900,.71939495E-3,.21009E-3,0
STARLINK-32726,2024-251Q,2026-05-19T21:44:57.062400,15.30222009,.0001075,53.1583,4.3880,58.8225,301.2881,0,U,62446,999,7854,.8507E-3,.24938E-3,0
STARLINK-32719,2024-251S,2026-05-20T21:00:40.923360,15.30204117,.00012404,53.1623,0.3359,93.0216,267.0927,0,U,62448,999,7882,.43575491E-3,.1257E-3,0
STARLINK-32723,2024-251T,2026-05-20T05:38:15.321120,15.30203760,.0001204,53.1590,2.8860,92.7526,267.3612,0,U,62449,999,7874,.43633E-3,.12587E-3,0
STARLINK-32722,2024-251U,2026-05-20T21:11:11.564736,15.30207102,.00012354,53.1608,359.8171,89.4231,270.6911,0,U,62450,999,7863,.6407164E-3,.18669E-3,0
STARLINK-32720,2024-251V,2026-05-19T22:24:27.836064,15.30210238,.0001508,53.1592,4.5628,76.4451,283.6718,0,U,62451,999,7848,.56001E-3,.16268E-3,0
STARLINK-32656,2024-251W,2026-05-20T08:10:03.230688,15.30201750,.00013152,53.1598,2.8302,88.1359,271.9792,0,U,62452,999,7875,.39835724E-3,.11458E-3,0
STARLINK-32690,2024-251X,2026-05-19T23:09:52.979328,15.30208395,.0000993,53.1595,4.0461,79.0049,281.1064,0,U,62453,999,7848,.58575E-3,.17033E-3,0
NUVIEW ALPHA,2024-252B,2026-05-20T22:23:42.915840,1.00269899,.00012871,0.0668,43.9624,357.9147,89.5563,0,U,62455,999,355,0,-.222E-5,0
AGILA,2024-252C,2026-05-20T21:48:08.826336,1.00270946,.00010217,0.0602,113.2923,320.1106,284.3618,0,U,62456,999,488,0,-.188E-5,0
NUVIEW BRAVO,2024-252D,2026-05-20T12:07:41.668896,1.00270354,.00013913,0.0677,138.9126,326.0891,231.9698,0,U,62457,999,351,0,-.22E-5,0
SDX01,2024-253A,2026-05-20T23:00:16.577280,15.65476049,.00067146,54.9929,115.8832,88.1239,272.0570,0,U,62459,999,7826,.31163782E-3,.31321E-3,0
SDX02,2024-253B,2026-05-20T23:00:12.790368,15.65489069,.0006806,54.9933,115.8835,87.8527,272.3292,0,U,62460,999,7825,.32079916E-3,.3228E-3,0
STARLINK-11518 [DTC],2024-254A,2026-05-20T07:51:29.157120,15.70917088,.00016263,43.0008,151.5620,244.3960,115.6739,0,U,62462,999,8067,.11137235E-2,.145456E-2,0
STARLINK-11455 [DTC],2024-254B,2026-05-20T21:43:10.862976,15.70837153,.00010005,42.9996,148.1560,278.0784,81.9970,0,U,62463,999,8075,.93193287E-3,.120868E-2,0
STARLINK-11178 [DTC],2024-254D,2026-05-20T10:39:17.035488,15.70980465,.00037077,43.0028,150.7115,268.9237,91.1206,0,U,62465,999,8052,.15422224E-2,.203597E-2,0
STARLINK-11506 [DTC],2024-254E,2026-05-20T08:06:35.422272,15.70868769,.00016613,43.0004,150.7522,275.8952,84.1726,0,U,62466,999,8051,.10807559E-2,.14077E-2,0
STARLINK-11486 [DTC],2024-254F,2026-05-20T12:18:30.576096,15.70867399,.00016911,43.0013,150.3684,279.9785,80.0892,0,U,62467,999,8069,.13617681E-2,.178288E-2,0
STARLINK-11511 [DTC],2024-254G,2026-05-20T22:28:51.757824,15.71151874,.00023656,42.9996,147.5158,235.6078,124.4567,0,U,62468,999,8076,.14925579E-2,.198297E-2,0
STARLINK-11505 [DTC],2024-254H,2026-05-20T10:01:05.272896,15.70875291,.00009984,43.0002,150.4943,252.8472,107.2286,0,U,62469,999,8067,.30029917E-3,.38318E-3,0
STARLINK-11497 [DTC],2024-254J,2026-05-20T10:24:00.798048,15.70929500,.00031846,43.0021,150.6226,258.4508,101.6002,0,U,62470,999,8068,.10337124E-2,.13489E-2,0
STARLINK-11477 [DTC],2024-254K,2026-05-20T02:15:38.655360,15.70844139,.00031287,43.0004,152.3677,289.2808,70.7721,0,U,62471,999,8062,.14203818E-2,.185995E-2,0
STARLINK-11500 [DTC],2024-254L,2026-05-20T17:23:35.780352,15.70911199,.00018936,42.9985,148.4938,291.1605,68.9060,0,U,62472,999,8020,.97939025E-3,.12755E-2,0
STARLINK-11464 [DTC],2024-254M,2026-05-20T07:28:32.823264,15.70916089,.00025417,42.9999,151.4293,257.2480,102.8103,0,U,62473,999,8071,.12378785E-2,.162049E-2,0
STARLINK-11502 [DTC],2024-254N,2026-05-20T17:46:32.179872,15.70994493,.00019085,43.0009,148.6178,291.3083,68.7581,0,U,62474,999,8073,.1864713E-2,.24769E-2,0
STARLINK-32657,2024-254P,2026-05-20T20:50:02.598432,15.27589924,.00014387,43.0016,332.0450,270.5407,89.5280,0,U,62475,999,7850,.51586485E-3,.13965E-3,0
STARLINK-32734,2024-254Q,2026-05-20T21:24:03.073536,15.27597440,.00016325,43.0035,328.7564,277.9445,82.1222,0,U,62476,999,7869,.48185282E-3,.13028E-3,0
STARLINK-32733,2024-254R,2026-05-20T20:26:40.990848,15.27598142,.00014339,43.0031,328.4527,268.6324,91.4363,0,U,62477,999,7869,.29757279E-3,.794E-4,0
STARLINK-32707,2024-254S,2026-05-20T21:09:14.831424,15.27599874,.00015006,43.0018,328.6767,267.7871,92.2809,0,U,62478,999,7869,.58129204E-3,.15778E-3,0
STARLINK-32705,2024-254T,2026-05-20T21:30:47.039328,15.27585644,.00018978,43.0030,321.0069,264.3690,95.6945,0,U,62479,999,7862,.24783525E-3,.6565E-4,0
STARLINK-32743,2024-254U,2026-05-20T20:15:35.189856,15.27592557,.00004252,43.0029,328.3999,275.1330,84.9473,0,U,62480,999,7869,.43097781E-3,.11621E-3,0
STARLINK-32753,2024-254V,2026-05-20T22:11:58.299648,15.27593127,.00018345,43.0019,328.1437,274.3313,85.7330,0,U,62481,999,7870,.72839504E-3,.19844E-3,0
STARLINK-32699,2024-254W,2026-05-20T20:40:47.726400,15.27591990,.00021117,43.0002,331.9912,250.6857,109.3766,0,U,62482,999,7850,.4717559E-3,.12747E-3,0
THURAYA-4,2025-001A,2026-05-20T21:17:19.281408,1.00273077,.00002617,0.0327,74.2408,207.6769,320.2666,0,U,62483,999,390,0,.133E-5,0
SHIJIAN-25 (SJ-25),2025-002A,2026-05-20T16:54:36.486144,1.00274424,.0051847,5.0502,61.3304,171.4267,26.6936,0,U,62485,999,508,0,-.355E-5,0
STARLINK-32713,2025-003A,2026-05-20T23:02:46.625568,15.27595642,.0001301,42.9968,240.8994,272.9613,87.1089,0,U,62487,999,7770,.39545948E-3,.10641E-3,0
STARLINK-32732,2025-003B,2026-05-20T08:07:13.317312,15.27603234,.00006952,42.9964,243.9594,247.8319,112.2459,0,U,62488,999,7751,.41564141E-3,.11201E-3,0
STARLINK-32328,2025-003C,2026-05-20T14:00:00.391104,15.27595878,.00010369,43.0076,243.2224,277.9416,82.1318,0,U,62489,999,7766,.43302158E-3,.11678E-3,0
STARLINK-32332,2025-003D,2026-05-20T13:43:20.618688,15.27610002,.00034277,43.0009,243.1359,282.7870,77.2598,0,U,62490,999,7764,.58247859E-3,.15817E-3,0
STARLINK-32717,2025-003E,2026-05-20T14:49:44.633280,15.27604188,.00023039,43.0016,242.6279,269.9098,90.1490,0,U,62491,999,7767,.39307241E-3,.10578E-3,0
STARLINK-32757,2025-003F,2026-05-20T13:52:37.800192,15.27600875,.00020119,42.9974,243.1776,271.0764,88.9857,0,U,62492,999,7754,.89930999E-3,.24584E-3,0
STARLINK-32731,2025-003G,2026-05-20T17:19:25.023360,15.27594716,.00010477,43.0000,242.5432,277.3003,82.7729,0,U,62493,999,7768,.43386897E-3,.11701E-3,0
STARLINK-32694,2025-003H,2026-05-20T16:09:06.016320,15.27602227,.00022956,43.0039,242.1765,281.3177,78.7417,0,U,62494,999,7768,.42477122E-3,.11453E-3,0
STARLINK-32708,2025-003J,2026-05-20T18:29:31.159392,15.27604067,.00008345,42.9996,242.0463,254.3189,105.7571,0,U,62495,999,7757,.51927102E-3,.14065E-3,0
STARLINK-32718,2025-003K,2026-05-20T06:38:37.279104,15.27602960,.0001121,43.0018,244.3669,289.9128,70.1603,0,U,62496,999,7750,.56179E-3,.1524E-3,0
STARLINK-32729,2025-003L,2026-05-20T16:14:38.820480,15.27604733,.00020494,43.0031,242.2004,260.4566,99.6054,0,U,62497,999,7768,.50799444E-3,.13753E-3,0
STARLINK-32739,2025-003M,2026-05-20T13:28:32.469024,15.27609904,.00014604,42.9996,243.0544,277.8606,82.2080,0,U,62498,999,7761,.3475536E-3,.9323E-4,0
STARLINK-32714,2025-003N,2026-05-20T14:09:17.744544,15.27589421,.0000806,43.0027,243.2771,136.0722,224.0194,0,U,62499,999,7766,.79695299E-3,.21739E-3,0
